ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2006-11-09,317.93669919341414,403.22340786298133,633.5361969395447,317.93669919341414,317.93669919341414,201.08099814061822,201.08099814061822,201.08099814061822,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033694741,0.4434938033694741,0.4434938033694741,5.6096778732487635,5.6096778732487635,5.6096778732487635,0.0,0.0,0.0,519.0176973340324
2006-11-10,317.87990918698847,406.6012220090422,632.6331736556098,317.87990918698847,317.87990918698847,199.58141745872388,199.58141745872388,199.58141745872388,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965362537,1.5105371965362537,1.5105371965362537,3.0430537981876458,3.0430537981876458,3.0430537981876458,0.0,0.0,0.0,517.4613266457123
2006-11-11,317.82311918056286,390.98517851817365,627.8830121926072,317.82311918056286,317.82311918056286,196.9096375222921,196.9096375222921,196.9096375222921,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535220046418,1.4397535220046418,1.4397535220046418,0.4420575362874194,0.4420575362874194,0.4420575362874194,0.0,0.0,0.0,514.7327567028549
2006-11-12,317.7663291741372,395.49061800096246,610.9844165819453,317.7663291741372,317.7663291741372,186.5197876967759,186.5197876967759,186.5197876967759,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841307391,-6.365411841307391,-6.365411841307391,-2.142626925916734,-2.142626925916734,-2.142626925916734,0.0,0.0,0.0,504.2861168709131
2006-12-01,316.6873190520499,396.8342848881133,626.3179705741702,316.6873190520499,316.6873190520499,194.23647377953802,194.23647377953802,194.23647377953802,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965019974,1.5105371965019974,1.5105371965019974,-2.3018898809639876,-2.3018898809639876,-2.3018898809639876,0.0,0.0,0.0,510.9237928315879
2006-12-02,316.63052904562426,400.1232347209989,630.3470955372497,316.63052904562426,316.63052904562426,196.74894720574005,196.74894720574005,196.74894720574005,195.02782646400001,195.02782646400001,195.02782646400001,1.439753521949668,1.439753521949668,1.439753521949668,0.28136721979039664,0.28136721979039664,0.28136721979039664,0.0,0.0,0.0,513.3794762513643
2006-12-03,316.5737390391986,401.226751499764,624.2813119178737,316.5737390391986,316.5737390391986,191.53495669359393,191.53495669359393,191.53495669359393,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841307482,-6.365411841307482,-6.365411841307482,2.8725420709014133,2.8725420709014133,2.8725420709014133,0.0,0.0,0.0,508.1086957327925
2006-12-04,316.51694903277297,416.00381253299605,631.6190054288849,316.51694903277297,316.51694903277297,209.31761830332874,209.31761830332874,209.31761830332874,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235168615,8.874583235168615,8.874583235168615,5.4152086041601475,5.4152086041601475,5.4152086041601475,0.0,0.0,0.0,525.8345673361017
2006-12-05,316.4601590263473,402.962982998045,625.019410152162,316.4601590263473,316.4601590263473,194.84606102106036,194.84606102106036,194.84606102106036,195.02782646400001,195.02782646400001,195.02782646400001,-8.03620542167564,-8.03620542167564,-8.03620542167564,7.854439978736008,7.854439978736008,7.854439978736008,0.0,0.0,0.0,511.3062200474077
2006-12-06,316.4033690199217,410.23925799177596,643.2037168376434,316.4033690199217,316.4033690199217,207.2991923491269,207.2991923491269,207.2991923491269,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059714733,2.1332495059714733,2.1332495059714733,10.13811637915541,10.13811637915541,10.13811637915541,0.0,0.0,0.0,523.7025613690486
2006-12-07,316.346579013496,409.0574122323454,642.4891558604448,316.346579013496,316.346579013496,207.68948113654255,207.68948113654255,207.68948113654255,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033691723,0.4434938033691723,0.4434938033691723,12.218160869173374,12.218160869173374,12.218160869173374,0.0,0.0,0.0,524.0360601500386
2006-12-08,316.2897890070704,414.41382001898353,646.9725797778108,316.2897890070704,316.2897890070704,210.59003513190956,210.59003513190956,210.59003513190956,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965365668,1.5105371965365668,1.5105371965365668,14.051671471372982,14.051671471372982,14.051671471372982,0.0,0.0,0.0,526.87982413898
2006-12-09,316.2329990006447,412.198058131464,646.1831158935277,316.2329990006447,316.2329990006447,212.069500319919,212.069500319919,212.069500319919,195.02782646400001,195.02782646400001,195.02782646400001,1.439753521962115,1.439753521962115,1.439753521962115,15.601920333956892,15.601920333956892,15.601920333956892,0.0,0.0,0.0,528.3024993205637
2006-12-10,316.17620899421905,405.7228066869927,636.757154429756,316.17620899421905,316.17620899421905,205.50160894643741,205.50160894643741,205.50160894643741,195.02782646400001,195.02782646400001,195.02782646400001,-6.36541184131004,-6.36541184131004,-6.36541184131004,16.839194323747467,16.839194323747467,16.839194323747467,0.0,0.0,0.0,521.6778179406565
2006-12-11,316.11941898779344,419.40461275660385,654.2136256486152,316.11941898779344,316.11941898779344,221.64386525444894,221.64386525444894,221.64386525444894,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235169087,8.874583235169087,8.874583235169087,17.741455555279853,17.741455555279853,17.741455555279853,0.0,0.0,0.0,537.7632842422424
2006-12-12,316.06262898136777,402.51588881100844,634.7656458926976,316.06262898136777,316.06262898136777,205.28642616041864,205.28642616041864,205.28642616041864,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421675122,-8.036205421675122,-8.036205421675122,18.29480511809378,18.29480511809378,18.29480511809378,0.0,0.0,0.0,521.3490551417864
2007-01-01,314.92682885285484,401.9077037554711,626.2147308357974,314.92682885285484,314.92682885285484,196.27610537583178,196.27610537583178,196.27610537583178,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235167412,8.874583235167412,8.874583235167412,-7.6263043233356305,-7.6263043233356305,-7.6263043233356305,0.0,0.0,0.0,511.2029342286866
2007-01-02,314.8700388464292,383.13300437744414,608.425131756432,314.8700388464292,314.8700388464292,179.04232093445563,179.04232093445563,179.04232093445563,195.02782646400001,195.02782646400001,195.02782646400001,-8.03620542168134,-8.03620542168134,-8.03620542168134,-7.949300107863007,-7.949300107863007,-7.949300107863007,0.0,0.0,0.0,493.91235978088486
2007-01-03,314.81324884000355,392.5586027509618,622.7556759042138,314.81324884000355,314.81324884000355,189.13980011419866,189.13980011419866,189.13980011419866,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059353502,2.1332495059353502,2.1332495059353502,-8.021275855736702,-8.021275855736702,-8.021275855736702,0.0,0.0,0.0,503.95304895420225
2007-01-04,314.7564588293331,385.8663547300894,600.6779814543892,314.7564588293331,314.7564588293331,187.61564995289825,187.61564995289825,187.61564995289825,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380336887084,0.44349380336887084,0.44349380336887084,-7.855670314470625,-7.855670314470625,-7.855670314470625,0.0,0.0,0.0,502.37210878223135
2007-01-05,314.69966881866264,383.9202663596137,611.2969523810011,314.69966881866264,314.69966881866264,189.06590765708614,189.06590765708614,189.06590765708614,195.02782646400001,195.02782646400001,195.02782646400001,1.510537196545869,1.510537196545869,1.510537196545869,-7.472456003459732,-7.472456003459732,-7.472456003459732,0.0,0.0,0.0,503.7655764757488
2007-01-06,314.6428788079922,397.73485398259197,612.0141250571495,314.6428788079922,314.6428788079922,189.570113664275,189.570113664275,189.570113664275,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535220024238,1.4397535220024238,1.4397535220024238,-6.897466321727416,-6.897466321727416,-6.897466321727416,0.0,0.0,0.0,504.21299247226716
2007-01-07,314.5860887973218,380.4302293738205,603.5935146114181,314.5860887973218,314.5860887973218,182.500845870728,182.500845870728,182.500845870728,195.02782646400001,195.02782646400001,195.02782646400001,-6.36541184130366,-6.36541184130366,-6.36541184130366,-6.1615687519683515,-6.1615687519683515,-6.1615687519683515,0.0,0.0,0.0,497.0869346680498
2007-01-08,314.5292987866513,396.4089073586105,628.3768990126041,314.5292987866513,314.5292987866513,198.60270139615795,198.60270139615795,198.60270139615795,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235167886,8.874583235167886,8.874583235167886,-5.2997083030099335,-5.2997083030099335,-5.2997083030099335,0.0,0.0,0.0,513.1320001828092
2007-01-09,314.4725087759808,376.8948365750886,612.7955378134088,314.4725087759808,314.4725087759808,182.64177229308112,182.64177229308112,182.64177229308112,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421654584,-8.036205421654584,-8.036205421654584,-4.349848749264336,-4.349848749264336,-4.349848749264336,0.0,0.0,0.0,497.1142810690619
2007-01-10,314.4157187653104,393.85549265797954,624.4364315303313,314.4157187653104,314.4157187653104,193.80923410606215,193.80923410606215,193.80923410606215,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059582324,2.1332495059582324,2.1332495059582324,-3.3518418638961016,-3.3518418638961016,-3.3518418638961016,0.0,0.0,0.0,508.2249528713725
2007-01-11,314.35892875464,384.8842841337621,620.5111974685358,314.35892875464,314.35892875464,193.12506363541038,193.12506363541038,193.12506363541038,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380332721366,0.44349380332721366,0.44349380332721366,-2.3462566319168334,-2.3462566319168334,-2.3462566319168334,0.0,0.0,0.0,507.4839923900504
2007-01-12,314.30213874396946,399.7241113970961,626.9347058730277,314.30213874396946,314.30213874396946,195.1651623367722,195.1651623367722,195.1651623367722,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965314536,1.5105371965314536,1.5105371965314536,-1.3732013237592569,-1.3732013237592569,-1.3732013237592569,0.0,0.0,0.0,509.46730108074166
2007-02-01,313.16633853056044,378.5082500285332,612.4490119444739,313.16633853056044,313.16633853056044,182.53395462244418,182.53395462244418,182.53395462244418,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380331312666,0.44349380331312666,0.44349380331312666,-12.93736564486893,-12.93736564486893,-12.93736564486893,0.0,0.0,0.0,495.7002931530046
2007-02-02,313.10954851989,383.5324620006917,599.5248374593629,313.10954851989,313.10954851989,182.49570308473193,182.49570308473193,182.49570308473193,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965061856,1.5105371965061856,1.5105371965061856,-14.042660575774239,-14.042660575774239,-14.042660575774239,0.0,0.0,0.0,495.6052516046219
2007-02-03,313.05275850921953,380.972282249725,609.060333333111,313.05275850921953,313.05275850921953,181.48851566710553,181.48851566710553,181.48851566710553,195.02782646400001,195.02782646400001,195.02782646400001,1.439753521996573,1.439753521996573,1.439753521996573,-14.979064318891059,-14.979064318891059,-14.979064318891059,0.0,0.0,0.0,494.54127417632503
2007-02-04,312.9959684985491,380.7445918129862,600.8810431998535,312.9959684985491,312.9959684985491,172.9389169190052,172.9389169190052,172.9389169190052,195.02782646400001,195.02782646400001,195.02782646400001,-6.36541184129728,-6.36541184129728,-6.36541184129728,-15.723497703697493,-15.723497703697493,-15.723497703697493,0.0,0.0,0.0,485.93488541755426
2007-02-05,312.9391784878786,385.4833899988485,602.9692442700751,312.9391784878786,312.9391784878786,187.6441526546326,187.6441526546326,187.6441526546326,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235173187,8.874583235173187,8.874583235173187,-16.25825704454059,-16.25825704454059,-16.25825704454059,0.0,0.0,0.0,500.5833311425112
2007-02-06,312.8823884772082,373.22833877035606,596.1254091651596,312.8823884772082,312.8823884772082,170.420114436028,170.420114436028,170.420114436028,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421651053,-8.036205421651053,-8.036205421651053,-16.57150660632093,-16.57150660632093,-16.57150660632093,0.0,0.0,0.0,483.30250291323625
2007-02-07,312.8255984665377,385.67499391087983,607.7599224646526,312.8255984665377,312.8255984665377,180.5034739708424,180.5034739708424,180.5034739708424,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059645913,2.1332495059645913,2.1332495059645913,-16.657601999122203,-16.657601999122203,-16.657601999122203,0.0,0.0,0.0,493.3290724373801
2007-02-08,312.76880845586726,380.9403837508914,608.0141378811303,312.76880845586726,312.76880845586726,178.95408408793858,178.95408408793858,178.95408408793858,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033269119,0.4434938033269119,0.4434938033269119,-16.517236179388334,-16.517236179388334,-16.517236179388334,0.0,0.0,0.0,491.72289254380587
2007-02-09,312.7120184451968,376.6017320131779,619.0545933711843,312.7120184451968,312.7120184451968,180.38095885995472,180.38095885995472,180.38095885995472,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371964917702,1.5105371964917702,1.5105371964917702,-16.15740480053707,-16.15740480053707,-16.15740480053707,0.0,0.0,0.0,493.0929773051515
2007-02-10,312.65522843452635,385.4501026530559,606.6212343994714,312.65522843452635,312.65522843452635,180.87638719857873,180.87638719857873,180.87638719857873,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535220042796,1.4397535220042796,1.4397535220042796,-15.591192787425571,-15.591192787425571,-15.591192787425571,0.0,0.0,0.0,493.53161563310505
2007-02-11,312.5984384238559,376.8494413154097,604.1288062684757,312.5984384238559,312.5984384238559,173.82502556153668,173.82502556153668,173.82502556153668,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841299837,-6.365411841299837,-6.365411841299837,-14.837389061163485,-14.837389061163485,-14.837389061163485,0.0,0.0,0.0,486.4234639853926
2007-02-12,312.54164841318544,389.0881784542038,611.8042270148752,312.54164841318544,312.54164841318544,189.98246852807404,189.98246852807404,189.98246852807404,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235175365,8.874583235175365,8.874583235175365,-13.919941171101339,-13.919941171101339,-13.919941171101339,0.0,0.0,0.0,502.5241169412595
2007-03-01,311.5762182317878,387.0270970031796,617.7976042663377,311.5762182317878,311.5762182317878,191.65612166360424,191.65612166360424,191.65612166360424,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380335108346,0.44349380335108346,0.44349380335108346,-3.8151986037468664,-3.8151986037468664,-3.8151986037468664,0.0,0.0,0.0,503.232339895392
2007-03-02,311.5194282211173,391.1913930795625,607.8218840520005,311.5194282211173,311.5194282211173,191.81578369584585,191.81578369584585,191.81578369584585,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965064984,1.5105371965064984,1.5105371965064984,-4.722579964660677,-4.722579964660677,-4.722579964660677,0.0,0.0,0.0,503.3352119169632
2007-03-03,311.46263821044687,387.78777263739033,621.0322030321959,311.46263821044687,311.46263821044687,190.68694584925993,190.68694584925993,190.68694584925993,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535219907236,1.4397535219907236,1.4397535219907236,-5.7806341367307725,-5.7806341367307725,-5.7806341367307725,0.0,0.0,0.0,502.1495840597068
2007-03-04,311.4058481997764,376.9354191340245,601.6867207887707,311.4058481997764,311.4058481997764,181.70106529211705,181.70106529211705,181.70106529211705,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841290896,-6.365411841290896,-6.365411841290896,-6.9613493305920535,-6.9613493305920535,-6.9613493305920535,0.0,0.0,0.0,493.10691349189347
2007-03-05,311.34905818910596,398.32174697349706,620.0883369819828,311.34905818910596,311.34905818910596,195.66892831535864,195.66892831535864,195.66892831535864,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235168897,8.874583235168897,8.874583235168897,-8.23348138381027,-8.23348138381027,-8.23348138381027,0.0,0.0,0.0,507.0179865044646
2007-03-06,311.2922681784355,376.00304219685427,597.2379902915493,311.2922681784355,311.2922681784355,177.42816908326498,177.42816908326498,177.42816908326498,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421656751,-8.036205421656751,-8.036205421656751,-9.563451959078272,-9.563451959078272,-9.563451959078272,0.0,0.0,0.0,488.72043726170045
2007-03-07,311.23547816776505,385.09518166462857,617.0557199844941,311.23547816776505,311.23547816776505,186.24476872157265,186.24476872157265,186.24476872157265,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059709484,2.1332495059709484,2.1332495059709484,-10.916307248398308,-10.916307248398308,-10.916307248398308,0.0,0.0,0.0,497.4802468893377
2007-03-08,311.17868815709465,374.79942306818515,595.6719273554321,311.17868815709465,311.17868815709465,183.2146105018281,183.2146105018281,183.2146105018281,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033648684,0.4434938033648684,0.4434938033648684,-12.256709765536788,-12.256709765536788,-12.256709765536788,0.0,0.0,0.0,494.39329865892273
2007-03-09,311.12189814642414,380.82101740235254,614.2695708238813,311.12189814642414,311.12189814642414,182.98842863493377,182.98842863493377,182.98842863493377,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965410679,1.5105371965410679,1.5105371965410679,-13.549935025607299,-13.549935025607299,-13.549935025607299,0.0,0.0,0.0,494.1103267813579
2007-03-10,311.0651081357537,385.8682010752893,606.823648069759,311.0651081357537,311.0651081357537,181.70473505543626,181.70473505543626,181.70473505543626,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535219984299,1.4397535219984299,1.4397535219984299,-14.762844930562169,-14.762844930562169,-14.762844930562169,0.0,0.0,0.0,492.7698431911899
2007-03-11,311.00831812508324,371.61933512314226,598.0084519149638,311.00831812508324,311.00831812508324,172.7976041256003,172.7976041256003,172.7976041256003,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841311517,-6.365411841311517,-6.365411841311517,-15.864810497088182,-15.864810497088182,-15.864810497088182,0.0,0.0,0.0,483.8059222506835
2007-03-12,310.95152811441284,385.5416726871094,604.4053698108388,310.95152811441284,310.95152811441284,187.07385154790333,187.07385154790333,187.07385154790333,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235169368,8.874583235169368,8.874583235169368,-16.82855815126603,-16.82855815126603,-16.82855815126603,0.0,0.0,0.0,498.02537966231614
2007-04-01,309.81572790100375,381.3736603247048,598.8375192259117,309.81572790100375,309.81572790100375,181.1048447657655,181.1048447657655,181.1048447657655,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841302578,-6.365411841302578,-6.365411841302578,-7.5575698569319085,-7.5575698569319085,-7.5575698569319085,0.0,0.0,0.0,490.92057266676926
2007-04-02,309.7589378903333,391.38902980248537,613.7669602761415,309.7589378903333,309.7589378903333,196.64803567222023,196.64803567222023,196.64803567222023,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235167695,8.874583235167695,8.874583235167695,-7.254374026947467,-7.254374026947467,-7.254374026947467,0.0,0.0,0.0,506.4069735625535
2007-04-03,309.70214787966285,372.32740081665213,601.7427048670634,309.70214787966285,309.70214787966285,179.85732331795055,179.85732331795055,179.85732331795055,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421679453,-8.036205421679453,-8.036205421679453,-7.134297724369993,-7.134297724369993,-7.134297724369993,0.0,0.0,0.0,489.5594711976134
2007-04-04,309.6453578689924,380.98240513157026,605.8445062410916,309.6453578689924,309.6453578689924,189.95900960453318,189.95900960453318,189.95900960453318,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059348258,2.1332495059348258,2.1332495059348258,-7.2020663654016515,-7.2020663654016515,-7.2020663654016515,0.0,0.0,0.0,499.6043674735256
2007-04-05,309.58856785832194,388.1742890493311,615.6109624682337,309.58856785832194,309.58856785832194,188.01442301235042,188.01442301235042,188.01442301235042,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033645669,0.4434938033645669,0.4434938033645669,-7.456897255014152,-7.456897255014152,-7.456897255014152,0.0,0.0,0.0,497.60299087067233
2007-04-06,309.5317778476515,378.95089759818745,607.6066306108424,309.5317778476515,309.5317778476515,188.64583341084557,188.64583341084557,188.64583341084557,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965413814,1.5105371965413814,1.5105371965413814,-7.892530249695824,-7.892530249695824,-7.892530249695824,0.0,0.0,0.0,498.17761125849705
2007-04-07,309.4749878369811,381.6455262667925,609.9852977471036,309.4749878369811,309.4749878369811,187.97016961972423,187.97016961972423,187.97016961972423,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535220020619,1.4397535220020619,1.4397535220020619,-8.497410366277839,-8.497410366277839,-8.497410366277839,0.0,0.0,0.0,497.4451574567053
2007-04-08,309.41819782631063,379.9049992417425,606.9970836236666,309.41819782631063,309.41819782631063,179.40739844427134,179.40739844427134,179.40739844427134,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841305137,-6.365411841305137,-6.365411841305137,-9.255016178423539,-9.255016178423539,-9.255016178423539,0.0,0.0,0.0,488.82559627058197
2007-04-09,309.3614078134379,388.8341109096139,606.042095246964,309.3614078134379,309.3614078134379,193.75808588547807,193.75808588547807,193.75808588547807,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235168167,8.874583235168167,8.874583235168167,-10.144323813690098,-10.144323813690098,-10.144323813690098,0.0,0.0,0.0,503.11949369891596
2007-04-10,309.30461780056515,380.30440870030736,610.2041403462024,309.30461780056515,309.30461780056515,175.85122838491583,175.85122838491583,175.85122838491583,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421678936,-8.036205421678936,-8.036205421678936,-11.14039265740523,-11.14039265740523,-11.14039265740523,0.0,0.0,0.0,485.155846185481
2007-04-11,309.2478277876924,381.40620152453306,606.4219988663175,309.2478277876924,309.2478277876924,184.94602038269647,184.94602038269647,184.94602038269647,195.02782646400001,195.02782646400001,195.02782646400001,2.133249505929317,2.133249505929317,2.133249505929317,-12.21505558723285,-12.21505558723285,-12.21505558723285,0.0,0.0,0.0,494.1938481703889
2007-04-12,309.1910377748197,379.9167340962822,599.330450911288,309.1910377748197,309.1910377748197,182.13362647368612,182.13362647368612,182.13362647368612,195.02782646400001,195.02782646400001,195.02782646400001,0.4434938033229097,0.4434938033229097,0.4434938033229097,-13.33769379363682,-13.33769379363682,-13.33769379363682,0.0,0.0,0.0,491.32466424850577
2007-05-01,308.1120275302377,363.15475282809433,597.9194524834268,308.1120275302377,308.1120275302377,175.34499797372854,175.34499797372854,175.34499797372854,195.02782646400001,195.02782646400001,195.02782646400001,-8.036205421658916,-8.036205421658916,-8.036205421658916,-11.646623068612566,-11.646623068612566,-11.646623068612566,0.0,0.0,0.0,483.45702550396624
2007-05-02,308.05523751736496,385.749064938103,611.0316328050523,308.05523751736496,308.05523751736496,187.128754592145,187.128754592145,187.128754592145,195.02782646400001,195.02782646400001,195.02782646400001,2.1332495059411833,2.1332495059411833,2.1332495059411833,-10.0323213777962,-10.0323213777962,-10.0323213777962,0.0,0.0,0.0,495.18399210951
2007-05-03,307.9984475044922,383.7957940172247,605.8225939031676,307.9984475044922,307.9984475044922,187.0830999289055,187.0830999289055,187.0830999289055,195.02782646400001,195.02782646400001,195.02782646400001,0.44349380336426547,0.44349380336426547,0.44349380336426547,-8.388220338458733,-8.388220338458733,-8.388220338458733,0.0,0.0,0.0,495.08154743339776
2007-05-04,307.9416574916195,376.9255859756373,601.3894848120615,307.9416574916195,307.9416574916195,189.7934631306591,189.7934631306591,189.7934631306591,195.02782646400001,195.02782646400001,195.02782646400001,1.5105371965106862,1.5105371965106862,1.5105371965106862,-6.7449005298516065,-6.7449005298516065,-6.7449005298516065,0.0,0.0,0.0,497.7351206222786
2007-05-05,307.8848674787468,377.9431185398575,614.9911963926772,307.8848674787468,307.8848674787468,191.33534328150884,191.33534328150884,191.33534328150884,195.02782646400001,195.02782646400001,195.02782646400001,1.4397535219962119,1.4397535219962119,1.4397535219962119,-5.132236704487355,-5.132236704487355,-5.132236704487355,0.0,0.0,0.0,499.22021076025567
2007-05-06,307.82807746587406,377.4755537419871,603.624376862615,307.82807746587406,307.82807746587406,185.0837585385248,185.0837585385248,185.0837585385248,195.02782646400001,195.02782646400001,195.02782646400001,-6.365411841298755,-6.365411841298755,-6.365411841298755,-3.578656084176474,-3.578656084176474,-3.578656084176474,0.0,0.0,0.0,492.9118360043989
2007-05-07,307.7712874530013,391.52689259785126,622.806563521752,307.7712874530013,307.7712874530013,201.7919591992262,201.7919591992262,201.7919591992262,195.02782646400001,195.02782646400001,195.02782646400001,8.874583235166963,8.874583235166963,8.874583235166963,-2.1104504999407454,-2.1104504999407454,-2.1104504999407454,0.0,0.0,0.0,509.5632466522275
2007-05-08,307.7144974401285,380.9398228081448,611.7215225285809,307.7144974401285,307.7144974401285,186.2404608094621,186.2404608094621,186.2404608094621,195.02782646400001,195.02782646400001,195.02782646400001,-8.0362054216584,-8.0362054216584,-8.0362054216584,-0.7511602328795127,-0.7511602328795127,-0.7511602328795127,0.0,0.0,0.0,493.9549582495906
2007-05-09,307.65770742725584,391.6029123165459,627.8683002645328,307.65770742725584,307.65770742725584,197.6400308943044,197.6400308943044,197.6400308943044,195.02782646400001,195.02782646400001,195.02782646400001,2.133249505964066,2.133249505964066,2.133249505964066,0.47895492434030024,0.47895492434030024,0.47895492434030024,0.0,0.0,0.0,505.29773832156025
